unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
bb0f0d82bab55fbec41c9c50958375aabad8031c,7071f7e173f74218651dba7e929e7cf0205bb25b3551e574b13594fc2fa351c634861ec379cc93b42172072e49fbb31f3da3e6f47dea564882684f59fcff96f0,5/3/2019 14:00:00,5/3/2019 14:00:00,0,0,,,,,33,4,0,0,37,Credit Card,Suburban Dispatch LLC,,,,,,
9fdc301cbc5f484c67a074cb9216424cb2b78f23,7693ff2a2bcbd2540da7abe92e7c3b4a3c2bf06f9a9875805e0b682697230cfde3ed3facf9c9a804355251783c2ddd27d66ed372830e7b0ccbb43fe96be63889,6/23/2013 22:45:00,6/23/2013 22:45:00,0,0,,,,,3.25,0,0,0,3.25,Cash,Dispatch Taxi Affiliation,,,,,,
ba8667d1fc3df46d153d086f50f22cf858692f3c,d9b418798eff38cad71ed49fc9fa217dbe1aa91d4b6fd791719947ae60d6b8757b08c21ca4a339d6505ef62b300f4cbf0d2f83a5a12f1dbdcc1ba7106b156d07,5/7/2019 17:00:00,5/7/2019 17:45:00,3131,17.81,,,,,45.25,7.46,0,4,57.21,Credit Card,Flash Cab,,,,,,
ba8e171a1de1c183d3ec2d38038e42a25eb984a7,d8852c04d06413e43c4d2329da6db71bdc5b41176d56dd0f6b13fffd77a46e8f74f169045bd14acc2f518e4aae3b32ede2dc0b14a6ed3ba268c850414319d35a,5/1/2019 7:30:00,5/1/2019 7:45:00,591,1.29,,,,,7.5,0,0,1,8.5,Cash,Chicago Carriage Cab Corp,,,,,,
ba8b009975bef0d976e09cafa4adc5defac75fe3,1ea07d32f4c083a6055f21ead2ca1acad6f1dd6d39c52d75f96c620ce7a686120a0340b6fce6a93419d08dbbd95ea044021f52166f5fe05b4038955291ceeeef,5/17/2019 12:00:00,5/17/2019 12:15:00,360,0.8,,,,,5.75,0,0,0,5.75,Cash,"Taxicab Insurance Agency, LLC",,,,,,
ba87b9f8313d6bb8a68b1664732306d13b657cf2,cc7b5a6d5611e56d2bd3a5f5538bfffc47bf2f1d8691dea0c2405e2ac17a107ad9ed04c45ace5e7c15f96d77d27a1d07c4cc14485d5983ff097ca46706c5aa3a,5/21/2019 0:45:00,5/21/2019 0:45:00,0,0,,,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
ba8b2479a41111cc8680b09c5055fdb628ec75ca,8423aff4ae55153cc18d090c35b73b5cb6376b828d836df8886249451810d8a4b4acfa0f02861c0042317ce2eec824fff308bab887c9adc461e38286a8d0ad78,5/11/2019 6:15:00,5/11/2019 6:15:00,221,1.12,,,,,5.75,1.5,0,0,7.75,Credit Card,Taxi Affiliation Service Yellow,,,,,,
ba8b2ca9fb7951b943d1787f8cdeefe1dece0644,6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,5/19/2019 16:45:00,5/19/2019 17:00:00,960,3.7,,,,,12.75,3.65,0,5,21.9,Credit Card,City Service,,,,,,
ba88f0490d680334f52465f6295f03e6c1ed4a2e,e63a07df4e12f9a8b3f91bfcdfabebf4b012cf01b3a7ab89d1176e78e49a93463437254bed0da4a0b49638b53e75299387297f5c10b29c140dde074041223969,5/16/2019 12:00:00,5/16/2019 12:15:00,544,0.9,,,,,6.5,0,0,0,6.5,Cash,City Service,,,,,,
ba88a1f34419f2323e71fb123cf01d03e9ba3f93,8610c1f93a86152116e9dbbf2ca1af8d721ad3f95416f609b053a0c6df426e13cc6a3b0d1fc7cc5074b563dd33787fea6adbce069c123f23dcd0ce1077144f37,5/23/2019 10:15:00,5/23/2019 10:15:00,22,0.01,,,,,3.25,0,0,0,3.25,Cash,Patriot Taxi Dba Peace Taxi Associat,,,,,,
ba8c72d0722a6e9353919b24ac48380125fb2cbe,38da359b5809a1970dce1d6723e217590f4cd1f8e80541b6524f8704089c4f064563caa7779299e50251b9897fc21e0420e628e75ca9f079276f3a98bc27d376,5/8/2019 15:15:00,5/8/2019 15:30:00,840,1.2,,,,,8.75,0,0,0,8.75,Cash,Taxi Affiliation Services,,,,,,
ba8a42eb39c9a5717957a947d2e4178a37f254de,14d334d4d5d6eb8415d5d0e700208f29bcef1731ad139642e999bf4cd30a8d59ce127f22ee33bee510b036ad11414480e52f42317f4a19b6019634e494585765,5/23/2019 12:15:00,5/23/2019 12:15:00,160,0,,,,,4,0,0,0,4,Cash,City Service,,,,,,
ba8a8a36f5c7ccd5e695d605aeb1509c8d6e7c0d,46b23d509813329c067fcaaa87708e5e0f3dda7ab1b4d24e027b5ebc033e313526ec8c406b4ed84eb7e80f7e899d6c7d84ac288da67d9281b956ae92b2c08d03,5/8/2019 23:00:00,5/8/2019 23:30:00,1744,17.99,,,,,44.5,7.35,0,4,56.35,Credit Card,Flash Cab,,,,,,
ba867611c96a0643cabe9ac560695dd52e0eb3a5,35b81d25f9e3f38374fc15fd3f76084311a7ab45e64ab70820bd570b6fedb05f275401926a3d47e640849a0161683668e04bc198a45bdc07fdd7afe96b28d518,5/17/2019 18:00:00,5/17/2019 18:15:00,1149,1.5,,,,,10,0,0,0,10,Cash,Chicago Independents,,,,,,
ba8f6cfab889ff8b9b7a3d15e10329e11aaff4ed,67cdd41437563bed53a4348a0a050d03bfb80df4cc25191b2408f6adcc9050322dad5f6076499235ff29110159df1b024ee0afaaf3ace3dc9af1fac4a1d368ea,5/9/2019 11:30:00,5/9/2019 11:30:00,240,0.5,,,,,5,3,0,1,9,Credit Card,Top Cab Affiliation,,,,,,
ba8ca6a30d47fbb10f6b5f5799d38ba0546bc5a5,67cdd41437563bed53a4348a0a050d03bfb80df4cc25191b2408f6adcc9050322dad5f6076499235ff29110159df1b024ee0afaaf3ace3dc9af1fac4a1d368ea,5/13/2019 19:30:00,5/13/2019 19:45:00,660,2.6,,,,,10.5,2.1,0,0,12.6,Credit Card,Top Cab Affiliation,,,,,,
ba9c86363520ce752a71858d38f43cfef6c86a93,fd2da3c465274925140779eb37aca0868e129d3d16c76f9fdc5eedc0ff58ee6c63eab1c888987fcc8e40b7f054c4b5590c91eb9b5eb0b3d4f745d2955c094b2c,5/6/2019 18:00:00,5/6/2019 18:15:00,392,0.89,,,,,6,2,0,0,8.5,Credit Card,Flash Cab,,,,,,
ba92740c4f52162e29fb545195819e87dbce1402,9c71a8b10a221fd2b917806993781a1c1d0e0ff35b30d9f8e9350c2bfcf463612b5afc7ae99a2b3695e56d7755b04c7bda297415039b81282b197785b6a07370,5/13/2019 8:00:00,5/13/2019 8:00:00,734,1.1,,,,,8,0,0,0,8,Cash,Flash Cab,,,,,,
5f967c531ed9ebeb73c2ca9e1f98f4aa12c7e930,ea482d545b6c8be6c043ae018c42db1c86432d34751dbed726fb92cb5f68ba6f17779c52487b06b94a78267d828598dd5882baeb442104c658430e579a86ea2c,5/10/2013 2:00:00,5/10/2013 2:00:00,,0,,,,,6.45,3,0,0,9.45,Credit Card,Chicago Elite Cab Corp.,,,,,,
94953d6c10ce5f9b14427935650729a6c792f285,ac408ef5eb09f7c4b80aeaefb9cd324da8fb05ca08749cb23ed55015ef6a6f46f51a5b980067998be802e3bbe7cec33365daa7a93f0afa43558877699b296c2b,5/12/2013 6:15:00,5/12/2013 6:15:00,,0,,,,,5,0,0,0,5,Credit Card,Taxi Affiliation Services,,,,,,
ba92dd9fb5d937989ad9d2b61f46830da9eca53c,b6a410ed12c91dceb1a408bbefbdfb46823085c6fd190714454ddc11792deb429142e5f28cc135805bb1fba18130778fd4487c2c350b2bd7f405f9041a2ee832,5/23/2019 15:00:00,5/23/2019 15:15:00,240,0.7,,,,,4.75,2,0,0,6.75,Credit Card,Choice Taxi Association,,,,,,
ba944a9f6cffe355eca0f209269177f74c4bcda4,8a7a9d350d752cd6d0d4d8581a0525d3a6e34c8aeb868dbe83b20840b12a68084bc6ba1818b1bccb5b77b1f49252fc1c4ef5ef1f3dd02b5bd83e1742ae004864,5/7/2019 7:45:00,5/7/2019 8:00:00,600,3.1,,,,,11.5,4,0,1,16.5,Credit Card,Star North Management LLC,,,,,,
ba9984df0245037e8759dd823248baac36d15443,d679e4c71a31b8b3e525408a9a3841f0a5ccdf3e8980cea1b4668b88d35d8aef8ebd919e3bf7eec3ec27e58f8391e209a2996539180ea93ce688b98830d1d453,5/9/2019 6:30:00,5/9/2019 6:30:00,465,1.41,,,,,7.25,0,0,0,7.25,Cash,Flash Cab,,,,,,
baa33d351b965a991d642af164b9a40a01cd9379,d1d781b6807176ed53fbb9d0010dd0a87e29c073984bda66e053d5942cc09f0b16c80530b7e5065ba05eef8043c5b878bc5c022ec95a7527ec0ef9d6526554ed,5/2/2019 22:30:00,5/2/2019 22:45:00,660,1.5,,,,,8.25,1,0,0,9.25,Credit Card,Star North Management LLC,,,,,,
ba9a213d00b6924baece00b9b32901c1a04036e4,7a387c4ea03aea6f051c2083737fa232315f8dad35cf3689b8fe913d8fb30ed9d48a9047d540bf8aaeae7d9b46e4995d6eb49edfec7a50c74ab51d508839617a,5/16/2019 8:45:00,5/16/2019 8:45:00,134,0.42,,,,,4.25,3,0,0,7.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba96f178f5883848a5e6c58c02b429d13260eb60,22548e10dab3e149f756cb9283d6314073c0166532b8595071c6be35fa85cd200848eb97ec2c397cdb946f80bc585498c3d59296c993cdb5c754d6da87826a02,5/31/2019 11:30:00,5/31/2019 11:30:00,360,0.1,,,,,5.25,1,0,0,6.25,Credit Card,Choice Taxi Association,,,,,,
ba9c75089f497d6ef6ecdda2161fd86ff6f41f8a,f22048010592ab0cbbe57cc8e7b79daa1616239d8d8bec5f970aa79a680a429226d90b76340cd9e305e5498f8230fddbfa9e46717de79534f67fd8aa3a07df36,5/24/2019 12:45:00,5/24/2019 13:30:00,2034,11.01,,,,,30.75,0,0,0,30.75,Cash,Flash Cab,,,,,,
ba9d6e940cbd29e9deb14f3ddd43ef14b3e9436c,1e2c434a11345e27099b8d295c9c8dc046e58940cfd8facba55096bcaef5cce0f63fb6730a4fa0caf36566ad56c0c5f27d62e7e31dcc614d7bc07dc9a1180e8c,5/29/2019 23:30:00,5/29/2019 23:30:00,576,2.19,,,,,9,3,0,0,12.5,Credit Card,Flash Cab,,,,,,
7246aaf955f7c1355fa194a253e7f46e38519985,a2e397699c1976e64320846602f598cc984a60697518d25e9416312fb70b0d011e8aa54974c9628f33d1e01b9431c1cc1e809c875e4d73dc0ceea54f5d5c2836,7/1/2013 14:30:00,7/1/2013 14:45:00,900,0,,,,,9.45,1.89,0,0,11.34,Credit Card,Chicago Elite Cab Corp.,,,,,,
baa1bf673e0196a0c0774ca7773c70f55d329096,a209f23cf74c79ff445dba952914e7a3fac1ffe04b6aaf3fe7ec39878fd19e42010c644dc9aca2c41cd79df0450dd8bda98242ef6266ef211c5956072f2c8761,5/7/2019 8:30:00,5/7/2019 8:45:00,1084,1.49,,,,,10,0,0,0,10.5,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba9518c710bab23c0eb40342c92d5ddc2cce11ee,67492f30cea5835460bdf432575c374bbccf9b6fc50ce5eac6587739d2d20fdc6019cfd6652f30374aa71b53800c9cb42985a29877af8958b31c2006b40b35db,5/5/2019 23:15:00,5/5/2019 23:30:00,704,3.3,,,,,12,3.12,0,0,15.62,Credit Card,Chicago Taxicab,,,,,,
baa5c7b6dae1a03d58367bc7d3a63e4edf9221f0,f4ce4336448c7e8bdea302ffa4bf5d49520fbbdb9418752b998b99d4ce9410a96cbb20fe6d84ff86dd8b03a2470d7a88a01dec9f0b6b16be52119b86081387d3,5/29/2019 11:30:00,5/29/2019 11:45:00,1031,3.9,,,,,14,0,0,0,14,Cash,Medallion Leasin,,,,,,
ba9d69b7d448e99d546f7e4010ba2a52edfe2653,687c023e0a0575371543c575d802540ea8ba5e5f7f59b1d5d8d1c838befe12db3c1b123a0b212732ae63b06d90f1e9c9d552267184401977d4c55fb72109fb51,5/15/2019 22:30:00,5/15/2019 22:45:00,559,2.23,,,,,8.75,0,0,0,8.75,Cash,Flash Cab,,,,,,
ba9a5be25f492e5d5cd2e55598b172ddb60d6e80,b80ae259540e156331679aba9b99de7780f65e778826759de1ae53c0782b96cbc773b7131a9f7529ca4c8c10e50d2f77af21edf5a22ca5b2090655138c4911a4,5/29/2019 12:30:00,5/29/2019 12:30:00,360,0.4,,,,,5.25,0,0,0,5.25,Cash,Star North Management LLC,,,,,,
baa652b07ca9dd54b36b502bff54ff83df2ef9b9,a0e344678a8fd21c3c78effdc30c485f4b6a7fbcdb4c4fb8446cbca60c20bf0e4b7a93ecc905e268aa167fa9e6c615f8574897205c27bb5e218178a221f08cfb,5/10/2019 15:00:00,5/10/2019 15:15:00,492,0.82,,,,,6,0,0,1,7,Cash,5 Star Taxi,,,,,,
ba9bdb69fb724636412cf39e6c556456f8c121d7,67492f30cea5835460bdf432575c374bbccf9b6fc50ce5eac6587739d2d20fdc6019cfd6652f30374aa71b53800c9cb42985a29877af8958b31c2006b40b35db,5/6/2019 0:30:00,5/6/2019 0:45:00,455,1.1,,,,,6.75,0,0,2,8.75,Cash,Chicago Taxicab,,,,,,
3bce82e77def7060b7ef2c18c51c216bafaadb09,7d69316902dc552f3de1bfa6ca880024f5c9212bd9c95fb7a27bdacc44e7b8915278484ab5dd20539dedee3e9da326b01a09a544be0f16591d85654b5bf64297,5/15/2013 21:15:00,5/15/2013 20:30:00,,0,,,,,39.45,6,0,0,45.45,Credit Card,Taxi Affiliation Services,,,,,,
ba953e548ea4d43eac0c8af8e99f64960d21cf00,02259c553cc670ea9465c2ec1387529275fe4ac321b7058a4a24093e72f12f35f7388d6b7c1af55a0bb761df71a03c3d025d63f8e65ed0e148755767d2992b75,5/7/2019 12:45:00,5/7/2019 12:45:00,401,0.67,,,,,5.75,3,0,1,10.25,Credit Card,Flash Cab,,,,,,
baa75de0b410fe0acc9e152e99a097d36d1e1093,9b712d7cf59a9ce8edfac4f8c97efb2a1245f757dbb868913698acb5710441571b3acf737e170a16fcd163904550909ef770a01ff266f470e94f13662e608018,5/24/2019 18:45:00,5/24/2019 19:00:00,611,1,,,,,7,0,0,1,8,Cash,Chicago Independents,,,,,,
ba98cc44ea80f0e682fa564dc7e3b1a10cb63421,712b8b176e0f984a78b0d7c4b37d2a3b60cb0a8ae40debef56e08e186216504aff58a45d36cbabc39465f9d3cd409019b61f0b8edaeb40661f640dd1e3f347d9,5/29/2019 8:00:00,5/29/2019 8:00:00,0,0,17031828401,17031828401,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
ba959383866c7becf7e4af63b9fffb61f9b9255f,9778031a3357bc586bbe6b48765130a7a9457d772aafa660915f91541938cd5b54fb7471895f542dda9a46a9627cb68c372e8cfa39a6d3a4fff957e9d86b2224,5/6/2019 16:30:00,5/6/2019 16:30:00,360,1.1,,,,,6.25,2,0,0,8.75,Credit Card,Chicago Independents,,,,,,
baac764d2fc733b2804a0ac2e9c63e62e3c6c4e7,5972edb97ae53140d2e4cb8549f1527d9d93491acef5a2b8c2ccbc30d4547205d76ab83cf2a6fcb039263a1a31e4842cd1676be70fa07de0bda8543101c1079e,5/2/2019 19:45:00,5/2/2019 20:30:00,2760,17.8,,,,,37.75,8.3,0,4,50.05,Credit Card,"Taxicab Insurance Agency, LLC",,,,,,
bab9a49830c65ca537c2d42264f20122923040ef,883e86111c7bebb7bdd41cbcac8ebbcc1172fe7464b90f70d9895dfdb4d03a42140c940b78bf743cf11fbd2d6f073f9b4856327708edb7e482d9ab2092041523,5/22/2019 9:30:00,5/22/2019 9:45:00,412,0.84,,,,,6.25,0,0,0,6.25,Cash,Flash Cab,,,,,,
baac5a618f848d0984d68d14d31a7e57507e996f,e29752f264ca33780c57fec51b15e51dd4dc38c64eb744098d770d8dfc8708f2241ddf46727aa14964d87b8c6e20558861787850176dfe7cad146d2dcff03a2e,5/29/2019 11:45:00,5/29/2019 12:00:00,951,2.63,,,,,12,0,0,11,23,Cash,Chicago Carriage Cab Corp,,,,,,
bab5d44f494646822a688698c3692b94a6842e00,671a9e17caefff3721c57f67824ddc316b2ce48cedc25dc88fae06fba78f7d4d6e2bf1972557d5f6ad5a968793646b7261bba9894fe43a796848d4eaa4878635,5/9/2019 12:45:00,5/9/2019 12:45:00,0,0,,,,,89.25,0,0,0,89.25,Cash,Star North Management LLC,,,,,,
baacfe820e45114a6e6ffd3c2a4bfb3ea2c72cb9,7a387c4ea03aea6f051c2083737fa232315f8dad35cf3689b8fe913d8fb30ed9d48a9047d540bf8aaeae7d9b46e4995d6eb49edfec7a50c74ab51d508839617a,5/6/2019 12:30:00,5/6/2019 12:30:00,511,1.32,,,,,7.25,0,0,0,7.25,Cash,Chicago Carriage Cab Corp,,,,,,
bab1ea85aa5d6ee1c9650f64a9950f6b1aba85ec,1f3593421771a4a6cc906137e5d3221ed2ab7bef3c2bfafac40e118608c40ab896c9198806a7af32b087cf6ddb1df8d668252929e569e3fe983d2d1d4ab5d7cf,5/24/2019 10:45:00,5/24/2019 11:00:00,540,0,,,,,7.25,0,0,0,7.25,Cash,"Taxicab Insurance Agency, LLC",,,,,,
baae1866fc56687dfe86c0851289c178f886e9d2,e4c9b1777eb6819da4ec3e6c2cc59e672cfd16ec786c92bc452fc08a55b55eb00b5683f6fd8f85785fc00fdae019c1d94eeabe3075ae46e57af0b2c8ec694884,5/3/2019 13:15:00,5/3/2019 13:15:00,480,1.1,,,,,7.25,2,0,0,9.25,Credit Card,Star North Management LLC,,,,,,
bab82cc059a6a4124a3f79b2927d43759a371754,cd83cfd25c229da8eb9bedfd1b2e7c7dc2d647d77739d466079da1cdc19bc49c27fc4e0eea83174374bf8149a9e90e8a9d0feb135262f368a50e2f1f94504429,5/17/2019 8:00:00,5/17/2019 8:15:00,1500,21.1,,,,,50.5,16.35,0,31.25,98.1,Credit Card,Star North Management LLC,,,,,,
bab79e603874df471a6c85de4ad967805df5ec46,3767536e5623ed437fc50a5f0dc6be0167a94654b789b1c2d97ddf6cf07c49e40acfc0b6f57a9a064ebb87d95ec78527ed7ebadd68f53d0f4909562e1c70a8a7,5/24/2019 22:45:00,5/24/2019 22:45:00,483,1.2,,,,,6.75,2,0,1,10.25,Credit Card,City Service,,,,,,
bab21d636942f5555ee3f867652199b853b37f9e,46b23d509813329c067fcaaa87708e5e0f3dda7ab1b4d24e027b5ebc033e313526ec8c406b4ed84eb7e80f7e899d6c7d84ac288da67d9281b956ae92b2c08d03,5/10/2019 7:15:00,5/10/2019 7:30:00,435,1.17,,,,,6.5,0,0,0,6.5,Cash,Flash Cab,,,,,,
bab7dff96ab13929c9753f5f73d011d96c64a196,883e86111c7bebb7bdd41cbcac8ebbcc1172fe7464b90f70d9895dfdb4d03a42140c940b78bf743cf11fbd2d6f073f9b4856327708edb7e482d9ab2092041523,5/14/2019 8:15:00,5/14/2019 8:30:00,1274,4.7,,,,,16,0,0,0,16,Cash,Flash Cab,,,,,,
bab637ac35c386129c3f0bdac427ad6490082a0c,c531f081cad817a366cbae2254ce7a3bb370394b3b0f1399dfc8781333c3565ca188035bbff4d1d7652181b79712c103d01ab168cb6ca2580f2da4b324cb00a5,5/10/2019 3:15:00,5/10/2019 3:15:00,0,0,,,,,9,0,0,0,9,Credit Card,Suburban Dispatch LLC,,,,,,
baab664fb4e9efe2e77aa5af3fb218dcfd6000f7,1f3593421771a4a6cc906137e5d3221ed2ab7bef3c2bfafac40e118608c40ab896c9198806a7af32b087cf6ddb1df8d668252929e569e3fe983d2d1d4ab5d7cf,5/1/2019 12:45:00,5/1/2019 13:00:00,300,0.6,,,,,5.25,0,0,0,5.25,Cash,"Taxicab Insurance Agency, LLC",,,,,,
baaeb2187d762e4c08abcd1e2f2b23138fb7a517,4df2912dd50d4f329ca8bbdc29820405a25dab85dd752422ab4f51193fbccb1e163491a14d4cbb36adc4c8dfe78b8b50d2286555a61e45c8f29ea7828f9a8b90,5/20/2019 10:30:00,5/20/2019 10:45:00,600,2.3,,,,,9.5,2,0,0,11.5,Credit Card,KOAM Taxi Association,,,,,,
bab98d3a9561430fe964dc28e48c4ac3a2898db9,5648d53206ccad62bbe17e3d36016271b55c5b23916cc0f073ac77fec98aee6960d68adfaf0bb0c47c138a6f16cb14a6ff530083f8513b608b2de1aa127e03c9,5/22/2019 14:45:00,5/22/2019 15:00:00,212,0.85,,,,,5.25,1,0,0,6.75,Credit Card,Flash Cab,,,,,,
bab84843ecdd6d2b6faf9cf1420451bbcebb9dc0,c157870bbd395a664de1f3e6f7868b3b89472295c4e2d6ef90c81e6bea2762da796d6a669f8f919194bce1488f550be449c2cede492eb4a1e3e0134bbda181ab,5/28/2019 12:15:00,5/28/2019 12:15:00,180,0.7,,,,,5,2,0,0,7,Credit Card,4787 - 56058 Reny Cab Co,,,,,,
9cda25d1ae6a0c519a714f3fe9a94bad2e1c9a6e,f3e31800d0d53c00d6b0f4e35242f868b87fc31ebc11d59b4b85847af2ee0287625c0b9e2868f749372e06e6617fcb129d4c17b0d34b4f4845d3d8b9e3c6e811,5/3/2013 21:15:00,5/3/2013 21:15:00,,0,,,,,11.45,3,0,0,14.45,Credit Card,Chicago Elite Cab Corp.,,,,,,
bad00da2a9fa87f1af820cc61996491ea4372a2c,c2e7642922627884ea6e26885d164bc342c94110efc234eeacad94132224c9ce4eca9cd85df86f084b41a3ef62bd40e22b2865a29f835f69ea74135a5d9c4eed,5/23/2019 22:15:00,5/23/2019 23:15:00,3660,18.4,,,,,49.75,10.75,0,4,64.5,Credit Card,Star North Management LLC,,,,,,
bac6502482a2d770745e86e9ce20d45304a1676b,eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,5/8/2019 12:45:00,5/8/2019 12:45:00,660,1.6,,,,,8.25,3,0,0,11.75,Credit Card,Chicago Independents,,,,,,
bac902fe9813522c07185b2f2e90e4a6ddc1d4d0,964d179d99b31a4d39ffe0d00da347d492e916870018ac2085c0da86caa777439c46e9a7b5edc4624cc50e49d98cfffc493f0bdd7327d6be4ef890de7226bf4c,5/2/2019 10:30:00,5/2/2019 10:45:00,840,2.2,,,,,9.75,0,0,0,9.75,Cash,Checker Taxi Affiliation,,,,,,
bad090461f1be4cbd26f5ce5ac0326a8a653a2ad,aa92002198c37cf17517fa6bc2d6031b35a2fd6bca47790c53a8b1bdd900a0b83139dcad3b8069bc32eac98aab6fd518b533ad06bd1461cf31804bd763a0ecf9,5/12/2019 4:45:00,5/12/2019 4:45:00,420,2.7,,,,,9.75,2,0,0,11.75,Credit Card,Taxi Affiliation Services,,,,,,
bacda9c5e3cbe9ff267dcfc0b67368bf9fb2654c,67cdd41437563bed53a4348a0a050d03bfb80df4cc25191b2408f6adcc9050322dad5f6076499235ff29110159df1b024ee0afaaf3ace3dc9af1fac4a1d368ea,5/18/2019 15:30:00,5/18/2019 15:45:00,780,2.5,,,,,10.5,2,0,0,12.5,Credit Card,Top Cab Affiliation,,,,,,
babcedf858396d229b3dd09c8267eb42a775f27d,62d7a2f3418a6b4f4899598f5a4d5bf0b372e8bf3ea61a380c90366086d54df1ab6deae853f76045db73d25871fb093abab7ace95e197a7ee6b683403ada3bcd,5/18/2019 10:00:00,5/18/2019 10:15:00,1020,2.8,,,,,11.25,0,0,0,11.25,Cash,Medallion Leasin,,,,,,
bac8a0ee93f12fe938891a282ed205d0452655ec,661fc9d5fb92cc2dd0ede8eb403c811fad5b1e6d219b4494bc047ffdcf1896560987f605178916e53d920dcb3b11c242fcc3ceec164de5a8724a0a723bc4fbcd,5/9/2019 2:00:00,5/9/2019 2:00:00,480,3.2,,,,,11,0,0,4.5,15.5,Cash,Top Cab Affiliation,,,,,,
bacae4e88a272655064cd3b0b430d4be1dd99fbc,eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,5/5/2019 11:00:00,5/5/2019 11:00:00,600,2.1,,,,,9.5,0,0,1,10.5,Cash,Chicago Independents,,,,,,
33c77da35c2adf3cc67715a6bcb52c16e9337013,08a2d72fd3f2cf622ae26003841c9a12e75d0d7d243bd17a92a041e50aff581a0adc8a098bf55bbcda3df1efb5b3e4bdb0bc1c7e7b975c11a21e1125109216ac,6/24/2013 10:15:00,6/24/2013 10:15:00,,0,,,,,9.25,1.85,0,0,11.1,No Charge,Chicago Elite Cab Corp.,,,,,,
bad0a18e50c020cf9bee297750034f40c963ac84,67492f30cea5835460bdf432575c374bbccf9b6fc50ce5eac6587739d2d20fdc6019cfd6652f30374aa71b53800c9cb42985a29877af8958b31c2006b40b35db,5/4/2019 13:00:00,5/4/2019 13:45:00,2846,13.8,,,,,38,0,0,4,42,Cash,Chicago Taxicab,,,,,,
baca2637f29372d7cedc1b69cab022c024fa4e5c,237a0889e04b6ab9609738d8b35485bce00cf600493d4e05acfd9c411576c764111e48834d150b65e5490945adf10be662e177693405dbfeab3462180ae2515c,5/2/2019 8:45:00,5/2/2019 9:00:00,671,1.26,,,,,7.75,0,0,0,7.75,Cash,Flash Cab,,,,,,
baccaa063ed7874b7b0c8ee5bc1f32df4fe1433f,edd72a023f2bffadbf0081c4bb036a7137fec79c3e9ce49125d9e5433be96896d5adf0ff5c5bae96d42d4e4c549cbfaed607629be4e7ff09649b67ad2c02e044,5/23/2019 8:45:00,5/23/2019 9:45:00,3156,12.6,,,,,38.75,0,0,0,38.75,Cash,Flash Cab,,,,,,
bac6e171f0c49fe42fe5d89b51069a3cd49c325d,6e40306a3a76d2e41f2530cc314ecfbd2520aae13202d7fcef97373649d1f5631936ac2b91bdfc48617f8837dc331171eaf7915604b75c8aa40ee707b68ad0da,5/1/2019 17:30:00,5/1/2019 17:45:00,540,0.1,,,,,8.25,2,0,0,10.25,Credit Card,Taxi Affiliation Services,,,,,,
bac743ec7609002b2c4788842fa26e98c54eb890,ba558b1ba4aaa7182c04a00bfc27c8b114f3d6a0cdb12a2745a23998df3d7a9d3ff90cc3b0bceddfecc3d289919fe707c4608de4a0d86b473b7fec1e3035fe53,5/2/2019 7:15:00,5/2/2019 7:15:00,0,0,17031826901,17031826901,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
bacc044dd80b94bd61f3080c9841f49f62c11069,b80ae259540e156331679aba9b99de7780f65e778826759de1ae53c0782b96cbc773b7131a9f7529ca4c8c10e50d2f77af21edf5a22ca5b2090655138c4911a4,5/10/2019 13:00:00,5/10/2019 13:15:00,780,2,,,,,9.5,0,0,0,9.5,Cash,Star North Management LLC,,,,,,
bacaa1542f6f6911496dcb3a6dcc5fc8dd0e0ab7,bfe8d4d74f796722f160aeda9d12a1688cc0cebf5601b1303b66288844765cf1a58a316736a12c2a0f47c6730dd9a79f9c3d3dc931f1f72ef627a7f944a249d3,5/9/2019 17:30:00,5/9/2019 18:00:00,1355,2.35,,,,,12,1.88,0,0,14.38,Credit Card,Flash Cab,,,,,,
bacb461d68f17b7484bdc4a80ca5a684bdb77571,ca885a78545e9a44a5f365164cfbaca32fee95082b0d4fa2ba16bc1f922af64699ba9b21d89a5e47c83bf00bbcc5f7717d3ed7189224635cbb265ea955c1b76a,5/13/2019 16:30:00,5/13/2019 16:45:00,720,1.7,,,,,9.25,2,0,0,11.25,Credit Card,Star North Management LLC,,,,,,
